,Suburb,Price,Date,CouncilArea
11272,Ascot Vale,762000.0,15/07/2017,Moonee Valley
11273,Ascot Vale,1306000.0,15/07/2017,Moonee Valley
11274,Ascot Vale,566000.0,15/07/2017,Moonee Valley
11275,Ashwood,1420000.0,15/07/2017,Monash
11276,Aspendale,805000.0,15/07/2017,Kingston
11277,Avondale Heights,934000.0,15/07/2017,Moonee Valley
11278,Balaclava,585000.0,15/07/2017,Port Phillip
11279,Balwyn,2330000.0,15/07/2017,Boroondara
11280,Balwyn North,1721000.0,15/07/2017,Boroondara
11281,Bayswater North,650000.0,15/07/2017,Maroondah
11282,Bayswater North,762000.0,15/07/2017,Maroondah
11283,Bentleigh East,1384000.0,15/07/2017,Glen Eira
11284,Blackburn,1350000.0,15/07/2017,Whitehorse
11285,Blackburn,1070000.0,15/07/2017,Whitehorse
11286,Blackburn,1500000.0,15/07/2017,Whitehorse
11287,Blackburn,1200000.0,15/07/2017,Whitehorse
11288,Blackburn North,1200000.0,15/07/2017,Whitehorse
11289,Blackburn North,1100000.0,15/07/2017,Whitehorse
11290,Blackburn North,706000.0,15/07/2017,Whitehorse
11291,Boronia,785000.0,15/07/2017,Knox
11292,Boronia,950000.0,15/07/2017,Knox
11293,Brighton,2800000.0,15/07/2017,Bayside
11294,Brighton,290000.0,15/07/2017,Bayside
11295,Broadmeadows,570500.0,15/07/2017,Hume
11296,Broadmeadows,631000.0,15/07/2017,Hume
11297,Brooklyn,372100.0,15/07/2017,Hobsons Bay
11298,Brunswick,1350000.0,15/07/2017,Moreland
11299,Brunswick,1300000.0,15/07/2017,Moreland
11300,Brunswick,315000.0,15/07/2017,Moreland
11301,Brunswick East,702500.0,15/07/2017,Moreland
11302,Brunswick West,275000.0,15/07/2017,Moreland
11303,Brunswick West,835000.0,15/07/2017,Moreland
11304,Bundoora,900000.0,15/07/2017,Darebin
11305,Bundoora,710000.0,15/07/2017,Banyule
11306,Burwood East,1320000.0,15/07/2017,Whitehorse
11307,Carnegie,480000.0,15/07/2017,Glen Eira
11308,Carnegie,1840000.0,15/07/2017,Glen Eira
11309,Carnegie,430000.0,15/07/2017,Glen Eira
11310,Caroline Springs,525000.0,15/07/2017,Melton
11311,Carrum,495000.0,15/07/2017,Kingston
11312,Carrum Downs,403500.0,15/07/2017,Frankston
11313,Caulfield East,1550000.0,15/07/2017,Glen Eira
11314,Caulfield North,361000.0,15/07/2017,Glen Eira
11315,Chadstone,960000.0,15/07/2017,Monash
11316,Clayton,696000.0,15/07/2017,Monash
11317,Clayton,1115000.0,15/07/2017,Monash
11318,Clayton,1950000.0,15/07/2017,Monash
11319,Clayton South,962000.0,15/07/2017,Kingston
11320,Coburg,900000.0,15/07/2017,Moreland
11321,Collingwood,365000.0,15/07/2017,Yarra
11322,Craigieburn,310000.0,15/07/2017,Hume
11323,Croydon,662000.0,15/07/2017,Maroondah
11324,Croydon,625500.0,15/07/2017,Maroondah
11325,Dallas,459000.0,15/07/2017,Hume
11326,Dallas,420500.0,15/07/2017,Hume
11327,Dandenong,583000.0,15/07/2017,Greater Dandenong
11328,Dandenong North,618500.0,15/07/2017,Greater Dandenong
11329,Dandenong North,727000.0,15/07/2017,Greater Dandenong
11330,Deer Park,535000.0,15/07/2017,Brimbank
11331,Delahey,560000.0,15/07/2017,Brimbank
11332,Derrimut,860000.0,15/07/2017,Brimbank
11333,Dingley Village,802000.0,15/07/2017,Kingston
11334,Dingley Village,800000.0,15/07/2017,Kingston
11335,Dingley Village,854000.0,15/07/2017,Kingston
11336,Doncaster East,1735000.0,15/07/2017,Manningham
11337,Donvale,920000.0,15/07/2017,Manningham
11338,Donvale,904000.0,15/07/2017,Manningham
11339,Doveton,500000.0,15/07/2017,Casey
11340,Eaglemont,1440000.0,15/07/2017,Banyule
11341,Elsternwick,900000.0,15/07/2017,Glen Eira
11342,Eltham,540000.0,15/07/2017,Nillumbik
11343,Eltham,1054000.0,15/07/2017,Nillumbik
11344,Endeavour Hills,625000.0,15/07/2017,Casey
11345,Epping,600000.0,15/07/2017,Whittlesea
11346,Epping,401500.0,15/07/2017,Whittlesea
11347,Epping,630000.0,15/07/2017,Whittlesea
11348,Epping,1012000.0,15/07/2017,Whittlesea
11349,Epping,565000.0,15/07/2017,Whittlesea
11350,Essendon,502500.0,15/07/2017,Moonee Valley
11351,Essendon,1550000.0,15/07/2017,Moonee Valley
11352,Essendon,420000.0,15/07/2017,Moonee Valley
11353,Essendon North,785000.0,15/07/2017,Moonee Valley
11354,Essendon West,1410000.0,15/07/2017,Moonee Valley
11355,Fawkner,750000.0,15/07/2017,Moreland
11356,Ferntree Gully,748888.0,15/07/2017,Knox
11357,Ferntree Gully,850000.0,15/07/2017,Knox
11358,Fitzroy,490000.0,15/07/2017,Yarra
11359,Fitzroy North,381000.0,15/07/2017,Yarra
11360,Fitzroy North,650000.0,15/07/2017,Yarra
11361,Fitzroy North,1502000.0,15/07/2017,Yarra
11362,Footscray,878000.0,15/07/2017,Maribyrnong
11363,Footscray,440000.0,15/07/2017,Maribyrnong
11364,Footscray,395000.0,15/07/2017,Maribyrnong
11365,Footscray,991000.0,15/07/2017,Maribyrnong
11366,Forest Hill,945000.0,15/07/2017,Whitehorse
11367,Forest Hill,1020000.0,15/07/2017,Whitehorse
11368,Forest Hill,1234000.0,15/07/2017,Whitehorse
11369,Frankston,506000.0,15/07/2017,Frankston
11370,Frankston,755000.0,15/07/2017,Frankston
11371,Gisborne,807000.0,15/07/2017,Macedon Ranges
11372,Gisborne,426000.0,15/07/2017,Macedon Ranges
11373,Glen Iris,540000.0,15/07/2017,Boroondara
11374,Glen Waverley,960000.0,15/07/2017,Monash
11375,Glen Waverley,1116500.0,15/07/2017,Monash
11376,Greensborough,610000.0,15/07/2017,Banyule
11377,Greensborough,690000.0,15/07/2017,Banyule
11378,Greensborough,585000.0,15/07/2017,Banyule
11379,Greensborough,800000.0,15/07/2017,Nillumbik
11380,Greensborough,800000.0,15/07/2017,Banyule
11381,Greensborough,896000.0,15/07/2017,Banyule
11382,Greensborough,1010000.0,15/07/2017,Banyule
11383,Hampton,1660000.0,15/07/2017,Bayside
11384,Hampton,1960000.0,15/07/2017,Bayside
11385,Hawthorn,1200000.0,15/07/2017,Boroondara
11386,Hawthorn,670000.0,15/07/2017,Boroondara
11387,Hawthorn,600000.0,15/07/2017,Boroondara
11388,Hawthorn,415000.0,15/07/2017,Boroondara
11389,Hawthorn,1150000.0,15/07/2017,Boroondara
11390,Hawthorn,1100000.0,15/07/2017,Boroondara
11391,Heathmont,525000.0,15/07/2017,Maroondah
11392,Heidelberg Heights,650000.0,15/07/2017,Banyule
11393,Heidelberg West,580000.0,15/07/2017,Banyule
11394,Heidelberg West,820000.0,15/07/2017,Banyule
11395,Hillside,600000.0,15/07/2017,Melton
11396,Hoppers Crossing,536500.0,15/07/2017,Wyndham
11397,Hoppers Crossing,541000.0,15/07/2017,Wyndham
11398,Hoppers Crossing,557000.0,15/07/2017,Wyndham
11399,Ivanhoe East,1601000.0,15/07/2017,Banyule
11400,Jacana,559000.0,15/07/2017,Hume
11401,Keilor,930000.0,15/07/2017,Brimbank
11402,Keilor Downs,705000.0,15/07/2017,Brimbank
11403,Keilor Downs,590000.0,15/07/2017,Brimbank
11404,Keilor East,920000.0,15/07/2017,Moonee Valley
11405,Keilor East,1100000.0,15/07/2017,Moonee Valley
11406,Keilor East,840000.0,15/07/2017,Moonee Valley
11407,Keilor East,860000.0,15/07/2017,Moonee Valley
11408,Kensington,840000.0,15/07/2017,Melbourne
11409,Kensington,535000.0,15/07/2017,Melbourne
11410,Kew,1080000.0,15/07/2017,Boroondara
11411,Keysborough,575000.0,15/07/2017,Greater Dandenong
11412,Kingsbury,740000.0,15/07/2017,Darebin
11413,Knoxfield,1040000.0,15/07/2017,Knox
11414,Lalor,795000.0,15/07/2017,Whittlesea
11415,Lalor,660000.0,15/07/2017,Whittlesea
11416,Maidstone,1170000.0,15/07/2017,Maribyrnong
11417,Maidstone,930000.0,15/07/2017,Maribyrnong
11418,Maidstone,650000.0,15/07/2017,Maribyrnong
11419,Maidstone,702000.0,15/07/2017,Maribyrnong
11420,Malvern,575000.0,15/07/2017,Stonnington
11421,Maribyrnong,675000.0,15/07/2017,Maribyrnong
11422,Maribyrnong,440000.0,15/07/2017,Maribyrnong
11423,Meadow Heights,520000.0,15/07/2017,Hume
11424,Meadow Heights,430000.0,15/07/2017,Hume
11425,Meadow Heights,570000.0,15/07/2017,Hume
11426,Meadow Heights,520000.0,15/07/2017,Hume
11427,Meadow Heights,515000.0,15/07/2017,Hume
11428,Melbourne,387000.0,15/07/2017,Melbourne
11429,Melton South,341000.0,15/07/2017,Melton
11430,Melton South,336000.0,15/07/2017,Melton
11431,Melton South,426000.0,15/07/2017,Melton
11432,Mernda,780000.0,15/07/2017,Whittlesea
11433,Mill Park,775500.0,15/07/2017,Whittlesea
11434,Mill Park,726000.0,15/07/2017,Whittlesea
11435,Mill Park,710000.0,15/07/2017,Whittlesea
11436,Mitcham,1045000.0,15/07/2017,Whitehorse
11437,Montmorency,820000.0,15/07/2017,Banyule
11438,Montmorency,1301000.0,15/07/2017,Banyule
11439,Moonee Ponds,951000.0,15/07/2017,Moonee Valley
11440,Moonee Ponds,1425000.0,15/07/2017,Moonee Valley
11441,Moorabbin,935000.0,15/07/2017,Kingston
11442,Mooroolbark,637500.0,15/07/2017,Yarra Ranges
11443,Mooroolbark,780000.0,15/07/2017,Yarra Ranges
11444,Mount Waverley,1800000.0,15/07/2017,Monash
11445,Mount Waverley,1700000.0,15/07/2017,Monash
11446,Mount Waverley,2248000.0,15/07/2017,Monash
11447,Mount Waverley,1260000.0,15/07/2017,Monash
11448,Mulgrave,960000.0,15/07/2017,Monash
11449,Murrumbeena,550000.0,15/07/2017,Glen Eira
11450,Murrumbeena,956000.0,15/07/2017,Glen Eira
11451,Narre Warren,620000.0,15/07/2017,Casey
11452,Narre Warren,605000.0,15/07/2017,Casey
11453,Newport,740000.0,15/07/2017,Hobsons Bay
11454,Newport,990000.0,15/07/2017,Hobsons Bay
11455,Niddrie,950000.0,15/07/2017,Moonee Valley
11456,Noble Park,650000.0,15/07/2017,Greater Dandenong
11457,Noble Park,752000.0,15/07/2017,Greater Dandenong
11458,North Melbourne,541000.0,15/07/2017,Melbourne
11459,Northcote,1307500.0,15/07/2017,Darebin
11460,Northcote,1100000.0,15/07/2017,Darebin
11461,Northcote,1050000.0,15/07/2017,Darebin
11462,Northcote,1800000.0,15/07/2017,Darebin
11463,Northcote,1550000.0,15/07/2017,Darebin
11464,Notting Hill,1211000.0,15/07/2017,Monash
11465,Oak Park,970000.0,15/07/2017,Moreland
11466,Oak Park,1453000.0,15/07/2017,Moreland
11467,Oakleigh,1610000.0,15/07/2017,Monash
11468,Oakleigh East,1150000.0,15/07/2017,Monash
11469,Officer,559000.0,15/07/2017,Cardinia
11470,Pakenham,435000.0,15/07/2017,Cardinia
11471,Parkdale,1190000.0,15/07/2017,Kingston
11472,Parkdale,503750.0,15/07/2017,Kingston
11473,Pascoe Vale,962000.0,15/07/2017,Moreland
11474,Pascoe Vale,629000.0,15/07/2017,Moreland
11475,Pascoe Vale,881000.0,15/07/2017,Moreland
11476,Point Cook,690000.0,15/07/2017,Wyndham
11477,Point Cook,596000.0,15/07/2017,Wyndham
11478,Point Cook,698000.0,15/07/2017,Wyndham
11479,Prahran,500000.0,15/07/2017,Stonnington
11480,Preston,1060500.0,15/07/2017,Darebin
11481,Preston,990000.0,15/07/2017,Darebin
11482,Reservoir,652000.0,15/07/2017,Darebin
11483,Reservoir,953000.0,15/07/2017,Darebin
11484,Reservoir,468000.0,15/07/2017,Darebin
11485,Reservoir,710000.0,15/07/2017,Darebin
11486,Reservoir,550000.0,15/07/2017,Darebin
11487,Reservoir,725000.0,15/07/2017,Darebin
11488,Reservoir,880000.0,15/07/2017,Darebin
11489,Reservoir,502000.0,15/07/2017,Darebin
11490,Reservoir,1175000.0,15/07/2017,Darebin
11491,Richmond,432000.0,15/07/2017,Yarra
11492,Richmond,800000.0,15/07/2017,Yarra
11493,Ringwood East,710000.0,15/07/2017,Maroondah
11494,Rosanna,1310000.0,15/07/2017,Banyule
11495,Rosanna,855000.0,15/07/2017,Banyule
11496,Rowville,735000.0,15/07/2017,Knox
11497,Rowville,755000.0,15/07/2017,Knox
11498,Roxburgh Park,537000.0,15/07/2017,Hume
11499,Seaford,386000.0,15/07/2017,Frankston
11500,Seaford,763000.0,15/07/2017,Frankston
11501,Seaford,725000.0,15/07/2017,Frankston
11502,Seaford,768000.0,15/07/2017,Frankston
11503,South Melbourne,2800000.0,15/07/2017,Port Phillip
11504,South Morang,345000.0,15/07/2017,Whittlesea
11505,South Yarra,666000.0,15/07/2017,Stonnington
11506,South Yarra,910000.0,15/07/2017,Stonnington
11507,South Yarra,401500.0,15/07/2017,Stonnington
11508,Springvale,760000.0,15/07/2017,Greater Dandenong
11509,St Albans,610000.0,15/07/2017,Brimbank
11510,St Albans,550000.0,15/07/2017,Brimbank
11511,St Albans,520000.0,15/07/2017,Brimbank
11512,St Helena,805000.0,15/07/2017,Banyule
11513,St Kilda,470000.0,15/07/2017,Port Phillip
11514,St Kilda,1000000.0,15/07/2017,Port Phillip
11515,Sunshine,860000.0,15/07/2017,Brimbank
11516,Sunshine,532000.0,15/07/2017,Brimbank
11517,Sunshine,960000.0,15/07/2017,Brimbank
11518,Sunshine West,630000.0,15/07/2017,Brimbank
11519,Sunshine West,580000.0,15/07/2017,Brimbank
11520,Taylors Lakes,853000.0,15/07/2017,Brimbank
11521,Taylors Lakes,704000.0,15/07/2017,Brimbank
11522,Thomastown,508000.0,15/07/2017,Whittlesea
11523,Thornbury,1236000.0,15/07/2017,Darebin
11524,Thornbury,328000.0,15/07/2017,Darebin
11525,Toorak,1140000.0,15/07/2017,Stonnington
11526,Travancore,341500.0,15/07/2017,Moonee Valley
11527,Tullamarine,470000.0,15/07/2017,Hume
11528,Vermont,1111500.0,15/07/2017,Whitehorse
11529,Wantirna,1214000.0,15/07/2017,Knox
11530,Wantirna South,1045000.0,15/07/2017,Knox
11531,Wantirna South,622000.0,15/07/2017,Knox
11532,Warrandyte,826000.0,15/07/2017,Manningham
11533,Waterways,1265000.0,15/07/2017,Kingston
11534,Watsonia,604000.0,15/07/2017,Banyule
11535,Watsonia,655000.0,15/07/2017,Banyule
11536,Watsonia North,740000.0,15/07/2017,Banyule
11537,Werribee,505000.0,15/07/2017,Wyndham
11538,Werribee,570000.0,15/07/2017,Wyndham
11539,Werribee,453000.0,15/07/2017,Wyndham
11540,Werribee,335000.0,15/07/2017,Wyndham
11541,West Footscray,280000.0,15/07/2017,Maribyrnong
11542,West Footscray,955000.0,15/07/2017,Maribyrnong
11543,West Footscray,700000.0,15/07/2017,Maribyrnong
11544,West Melbourne,380000.0,15/07/2017,Melbourne
11545,West Melbourne,1900000.0,15/07/2017,Melbourne
11546,Westmeadows,800000.0,15/07/2017,Hume
11547,Wheelers Hill,1090000.0,15/07/2017,Monash
11548,Williamstown,1920000.0,15/07/2017,Hobsons Bay
11549,Wollert,530000.0,15/07/2017,Whittlesea
11550,Yarraville,982500.0,15/07/2017,Maribyrnong
11551,Yarraville,1400000.0,15/07/2017,Maribyrnong
11552,Yarraville,1042000.0,15/07/2017,Maribyrnong
11553,Yarraville,1230000.0,15/07/2017,Maribyrnong
11554,Yarraville,1005000.0,15/07/2017,Maribyrnong
11555,Abbotsford,911000.0,22/07/2017,Yarra
11556,Abbotsford,1190000.0,22/07/2017,Yarra
11557,Aberfeldie,2050000.0,22/07/2017,Moonee Valley
11558,Aberfeldie,1680000.0,22/07/2017,Moonee Valley
11559,Aberfeldie,280000.0,22/07/2017,Moonee Valley
11560,Aberfeldie,310000.0,22/07/2017,Moonee Valley
11561,Aberfeldie,1472000.0,22/07/2017,Moonee Valley
11562,Airport West,454000.0,22/07/2017,Moonee Valley
11563,Altona,1005000.0,22/07/2017,Hobsons Bay
11564,Altona,820000.0,22/07/2017,Hobsons Bay
11565,Altona,1360000.0,22/07/2017,Hobsons Bay
11566,Altona,950000.0,22/07/2017,Hobsons Bay
11567,Altona Meadows,620000.0,22/07/2017,Hobsons Bay
11568,Altona North,830000.0,22/07/2017,Hobsons Bay
11569,Altona North,730000.0,22/07/2017,Hobsons Bay
11570,Altona North,805000.0,22/07/2017,Hobsons Bay
11571,Altona North,510000.0,22/07/2017,Hobsons Bay
11572,Ardeer,645000.0,22/07/2017,Brimbank
11573,Armadale,486000.0,22/07/2017,Stonnington
11574,Ascot Vale,855000.0,22/07/2017,Moonee Valley
11575,Ascot Vale,1035000.0,22/07/2017,Moonee Valley
11576,Ascot Vale,1310000.0,22/07/2017,Moonee Valley
11577,Ashwood,1450000.0,22/07/2017,Monash
11578,Ashwood,1060000.0,22/07/2017,Monash
11579,Aspendale,970000.0,22/07/2017,Kingston
11580,Aspendale Gardens,840000.0,22/07/2017,Kingston
11581,Avondale Heights,665000.0,22/07/2017,Moonee Valley
11582,Avondale Heights,750000.0,22/07/2017,Moonee Valley
11583,Avondale Heights,800000.0,22/07/2017,Moonee Valley
11584,Balwyn,800000.0,22/07/2017,Boroondara
11585,Balwyn,2400000.0,22/07/2017,Boroondara
11586,Balwyn North,2400000.0,22/07/2017,Boroondara
11587,Balwyn North,2668000.0,22/07/2017,Boroondara
11588,Balwyn North,1750000.0,22/07/2017,Boroondara
11589,Balwyn North,1850000.0,22/07/2017,Boroondara
11590,Beaconsfield,670000.0,22/07/2017,Cardinia
11591,Beaumaris,1850000.0,22/07/2017,Bayside
11592,Bellfield,906000.0,22/07/2017,Banyule
11593,Bentleigh,1640000.0,22/07/2017,Glen Eira
11594,Bentleigh,1610000.0,22/07/2017,Glen Eira
11595,Bentleigh,410000.0,22/07/2017,Glen Eira
11596,Bentleigh,1500000.0,22/07/2017,Glen Eira
11597,Bentleigh East,860000.0,22/07/2017,Glen Eira
11598,Berwick,775000.0,22/07/2017,Casey
11599,Berwick,755000.0,22/07/2017,Casey
11600,Blackburn,1020000.0,22/07/2017,Whitehorse
11601,Blackburn South,874000.0,22/07/2017,Whitehorse
11602,Braybrook,560000.0,22/07/2017,Maribyrnong
11603,Brighton East,620000.0,22/07/2017,Bayside
11604,Brighton East,1500000.0,22/07/2017,Bayside
11605,Broadmeadows,1100000.0,22/07/2017,Hume
11606,Broadmeadows,450000.0,22/07/2017,Hume
11607,Broadmeadows,560000.0,22/07/2017,Hume
11608,Brunswick,1120000.0,22/07/2017,Moreland
11609,Brunswick,1110000.0,22/07/2017,Moreland
11610,Brunswick,1260000.0,22/07/2017,Moreland
11611,Brunswick,1790000.0,22/07/2017,Moreland
11612,Brunswick East,390500.0,22/07/2017,Moreland
11613,Bundoora,800000.0,22/07/2017,Banyule
11614,Bundoora,999000.0,22/07/2017,Banyule
11615,Bundoora,680000.0,22/07/2017,Banyule
11616,Cairnlea,750000.0,22/07/2017,Brimbank
11617,Camberwell,1830000.0,22/07/2017,Boroondara
11618,Carlton,920000.0,22/07/2017,Melbourne
11619,Carlton North,1400000.0,22/07/2017,Yarra
11620,Carnegie,796000.0,22/07/2017,Glen Eira
11621,Carnegie,1630000.0,22/07/2017,Glen Eira
11622,Carnegie,1050000.0,22/07/2017,Glen Eira
11623,Carrum,825000.0,22/07/2017,Kingston
11624,Caulfield North,610000.0,22/07/2017,Glen Eira
11625,Chadstone,977500.0,22/07/2017,Monash
11626,Chelsea,639000.0,22/07/2017,Kingston
11627,Cheltenham,1138000.0,22/07/2017,Kingston
11628,Cheltenham,1050000.0,22/07/2017,Kingston
11629,Clifton Hill,640000.0,22/07/2017,Yarra
11630,Coburg,1285000.0,22/07/2017,Moreland
11631,Coburg,890000.0,22/07/2017,Moreland
11632,Collingwood,1080000.0,22/07/2017,Yarra
11633,Craigieburn,1000000.0,22/07/2017,Hume
11634,Craigieburn,607500.0,22/07/2017,Hume
11635,Craigieburn,500000.0,22/07/2017,Hume
11636,Craigieburn,515000.0,22/07/2017,Hume
11637,Craigieburn,510000.0,22/07/2017,Hume
11638,Craigieburn,592500.0,22/07/2017,Hume
11639,Craigieburn,595000.0,22/07/2017,Hume
11640,Croydon,1005000.0,22/07/2017,Maroondah
11641,Dandenong,669000.0,22/07/2017,Greater Dandenong
11642,Dandenong,880000.0,22/07/2017,Greater Dandenong
11643,Dandenong North,560000.0,22/07/2017,Greater Dandenong
11644,Dandenong North,895000.0,22/07/2017,Greater Dandenong
11645,Deepdene,710000.0,22/07/2017,Boroondara
11646,Deer Park,572000.0,22/07/2017,Brimbank
11647,Delahey,505000.0,22/07/2017,Brimbank
11648,Delahey,550000.0,22/07/2017,Brimbank
11649,Doncaster,1530000.0,22/07/2017,Manningham
11650,Doncaster East,816000.0,22/07/2017,Manningham
11651,Doncaster East,1385000.0,22/07/2017,Manningham
11652,Donvale,900000.0,22/07/2017,Manningham
11653,Doveton,472500.0,22/07/2017,Casey
11654,East Melbourne,895000.0,22/07/2017,Melbourne
11655,Edithvale,724000.0,22/07/2017,Kingston
11656,Elsternwick,1975000.0,22/07/2017,Glen Eira
11657,Elsternwick,1200000.0,22/07/2017,Glen Eira
11658,Eltham,751000.0,22/07/2017,Nillumbik
11659,Elwood,635000.0,22/07/2017,Port Phillip
11660,Elwood,630000.0,22/07/2017,Port Phillip
11661,Elwood,730000.0,22/07/2017,Port Phillip
11662,Epping,600000.0,22/07/2017,Whittlesea
11663,Epping,410000.0,22/07/2017,Whittlesea
11664,Epping,545000.0,22/07/2017,Whittlesea
11665,Essendon,1620000.0,22/07/2017,Moonee Valley
11666,Essendon,326000.0,22/07/2017,Moonee Valley
11667,Essendon North,1535000.0,22/07/2017,Moonee Valley
11668,Fawkner,830000.0,22/07/2017,Moreland
11669,Ferntree Gully,740000.0,22/07/2017,Knox
11670,Flemington,505000.0,22/07/2017,Moonee Valley
11671,Footscray,430000.0,22/07/2017,Maribyrnong
11672,Footscray,900000.0,22/07/2017,Maribyrnong
11673,Footscray,1000000.0,22/07/2017,Maribyrnong
11674,Footscray,891000.0,22/07/2017,Maribyrnong
11675,Forest Hill,742000.0,22/07/2017,Whitehorse
11676,Forest Hill,1011000.0,22/07/2017,Whitehorse
11677,Frankston,600500.0,22/07/2017,Frankston
11678,Frankston South,665000.0,22/07/2017,Frankston
11679,Gladstone Park,645000.0,22/07/2017,Hume
11680,Gladstone Park,627000.0,22/07/2017,Hume
11681,Glen Iris,580000.0,22/07/2017,Stonnington
11682,Glen Iris,519500.0,22/07/2017,Stonnington
11683,Glen Waverley,656000.0,22/07/2017,Monash
11684,Glen Waverley,730000.0,22/07/2017,Monash
11685,Glen Waverley,1182000.0,22/07/2017,Monash
11686,Glen Waverley,1500000.0,22/07/2017,Monash
11687,Glen Waverley,1800000.0,22/07/2017,Monash
11688,Glen Waverley,1832000.0,22/07/2017,Monash
11689,Glen Waverley,1000000.0,22/07/2017,Monash
11690,Glenroy,493000.0,22/07/2017,Moreland
11691,Glenroy,940000.0,22/07/2017,Moreland
11692,Glenroy,435000.0,22/07/2017,Moreland
11693,Greensborough,725000.0,22/07/2017,Nillumbik
11694,Greenvale,476500.0,22/07/2017,Hume
11695,Hadfield,741000.0,22/07/2017,Moreland
11696,Hadfield,550000.0,22/07/2017,Moreland
11697,Hampton,1930000.0,22/07/2017,Bayside
11698,Hampton,1405000.0,22/07/2017,Bayside
11699,Hawthorn,500000.0,22/07/2017,Boroondara
11700,Hawthorn East,520000.0,22/07/2017,Boroondara
11701,Heathmont,1270500.0,22/07/2017,Maroondah
11702,Heathmont,751000.0,22/07/2017,Maroondah
11703,Heidelberg,1515000.0,22/07/2017,Banyule
11704,Heidelberg West,735000.0,22/07/2017,Banyule
11705,Heidelberg West,590000.0,22/07/2017,Banyule
11706,Highett,1460000.0,22/07/2017,Bayside
11707,Highett,1535000.0,22/07/2017,Bayside
11708,Hillside,700000.0,22/07/2017,Melton
11709,Hoppers Crossing,520000.0,22/07/2017,Wyndham
11710,Hoppers Crossing,650000.0,22/07/2017,Wyndham
11711,Hoppers Crossing,576000.0,22/07/2017,Wyndham
11712,Hughesdale,472000.0,22/07/2017,Monash
11713,Ivanhoe,880000.0,22/07/2017,Banyule
11714,Ivanhoe,985000.0,22/07/2017,Banyule
11715,Jacana,528000.0,22/07/2017,Hume
11716,Kealba,590000.0,22/07/2017,Brimbank
11717,Keilor East,918000.0,22/07/2017,Moonee Valley
11718,Keilor East,777000.0,22/07/2017,Moonee Valley
11719,Keilor East,880000.0,22/07/2017,Moonee Valley
11720,Kew,591000.0,22/07/2017,Boroondara
11721,Kings Park,565000.0,22/07/2017,Brimbank
11722,Kurunjang,362000.0,22/07/2017,Melton
11723,Kurunjang,330000.0,22/07/2017,Melton
11724,Lalor,798000.0,22/07/2017,Whittlesea
11725,Lalor,560000.0,22/07/2017,Whittlesea
11726,Langwarrin,447000.0,22/07/2017,Frankston
11727,Langwarrin,900000.0,22/07/2017,Frankston
11728,Maidstone,681000.0,22/07/2017,Maribyrnong
11729,Maidstone,1005000.0,22/07/2017,Maribyrnong
11730,Maidstone,468000.0,22/07/2017,Maribyrnong
11731,Maidstone,650000.0,22/07/2017,Maribyrnong
11732,Malvern East,1638000.0,22/07/2017,Stonnington
11733,Maribyrnong,640000.0,22/07/2017,Maribyrnong
11734,Maribyrnong,410000.0,22/07/2017,Maribyrnong
11735,Meadow Heights,420000.0,22/07/2017,Hume
11736,Melton South,375000.0,22/07/2017,Melton
11737,Melton South,326000.0,22/07/2017,Melton
11738,Melton South,400000.0,22/07/2017,Melton
11739,Melton South,412250.0,22/07/2017,Melton
11740,Melton West,371500.0,22/07/2017,Melton
11741,Mill Park,725000.0,22/07/2017,Whittlesea
11742,Mitcham,1101000.0,22/07/2017,Whitehorse
11743,Mitcham,926000.0,22/07/2017,Whitehorse
11744,Moonee Ponds,362000.0,22/07/2017,Moonee Valley
11745,Mordialloc,309000.0,22/07/2017,Kingston
11746,Mount Waverley,1267000.0,22/07/2017,Monash
11747,Mount Waverley,611000.0,22/07/2017,Monash
11748,Mount Waverley,1750000.0,22/07/2017,Monash
11749,Mulgrave,755000.0,22/07/2017,Monash
11750,Mulgrave,862000.0,22/07/2017,Monash
11751,Mulgrave,815500.0,22/07/2017,Monash
11752,Newport,1100000.0,22/07/2017,Hobsons Bay
11753,Niddrie,1130000.0,22/07/2017,Moonee Valley
11754,Niddrie,1006000.0,22/07/2017,Moonee Valley
11755,Noble Park,445000.0,22/07/2017,Greater Dandenong
11756,Noble Park,650000.0,22/07/2017,Greater Dandenong
11757,North Melbourne,465000.0,22/07/2017,Melbourne
11758,Northcote,1290000.0,22/07/2017,Darebin
11759,Northcote,1335000.0,22/07/2017,Darebin
11760,Northcote,352500.0,22/07/2017,Darebin
11761,Northcote,1875000.0,22/07/2017,Darebin
11762,Oakleigh South,1390000.0,22/07/2017,Monash
11763,Pakenham,643500.0,22/07/2017,Cardinia
11764,Pascoe Vale,541000.0,22/07/2017,Moreland
11765,Pascoe Vale,510000.0,22/07/2017,Moreland
11766,Pascoe Vale,550000.0,22/07/2017,Moreland
11767,Pascoe Vale,580000.0,22/07/2017,Moreland
11768,Pascoe Vale,706000.0,22/07/2017,Moreland
11769,Port Melbourne,559000.0,22/07/2017,Port Phillip
11770,Prahran,570000.0,22/07/2017,Stonnington
11771,Preston,250000.0,22/07/2017,Darebin
11772,Preston,392000.0,22/07/2017,Darebin
11773,Preston,505000.0,22/07/2017,Darebin
11774,Preston,980000.0,22/07/2017,Darebin
11775,Reservoir,495000.0,22/07/2017,Darebin
11776,Reservoir,320000.0,22/07/2017,Darebin
11777,Reservoir,617500.0,22/07/2017,Darebin
11778,Reservoir,1282500.0,22/07/2017,Darebin
